TOTAL,MES,DIA,DIA2,Temperature,Relative Humidity,Wind Speed,Wind Direction,luna,P
27,12,1,5,17.6,37.4,14.8,88,90.49537267,30
19.5,12,2,6,17.7,47.31,7.2,85,96.1404366,30
23.1,12,3,7,22.9,33.91,3.6,110,99.36216418,30
21,12,4,1,18,54.19,9.4,206.67,99.84536845,30
20.4,12,5,2,20.8,55.84,7.2,76.67,97.48274781,30
21,12,6,3,21.9,44.71,7.6,240,92.4047533,30
15,12,7,4,18.2,56.06,10.8,170,84.96907023,30
19.8,12,8,5,19.8,46.21,7.2,210,75.71105948,30
19.8,12,9,6,13.2,28.61,14.8,130,65.26835456,30
27.6,12,10,7,15.3,28.54,9.4,96.67,54.29934103,30
24.6,12,11,1,12.3,40.95,3.6,215,43.41416547,30
20.1,12,12,2,17.2,32.68,7.3,87,33.12978909,30
25.5,12,13,3,14.1,28.23,5.4,280,23.85141833,30
23.7,12,14,4,19.2,51.15,7.2,166.67,15.87532001,30
23.1,12,15,5,17.9,65.31,9.4,172.5,9.404545053,30
21.6,12,16,6,14.4,90.33,18.4,145,4.56924434,30
23.1,12,17,7,19.5,71.77,7.2,90,1.44559918,30
22.8,12,18,1,19.2,72.09,7.2,186.67,0.070278804,30
23.1,12,19,2,19.8,63,7.6,180,0.449653792,30
23.4,12,20,3,24.5,37.26,11.2,286.67,2.564262264,30
24.3,12,21,4,18.5,64.24,7.6,100,6.369280579,30
32.4,12,22,5,18.5,59.8,9.4,130,11.7913419,30
21.9,12,23,6,16.7,65.64,7.6,77.5,18.72148026,30
20.4,12,24,7,21.5,47.41,7.1,116,27.00379806,30
12,12,25,1,21.6,27.94,5.4,30,36.42012249,30
18,12,26,2,18.2,53.32,7.2,217.5,46.67265042,30
18.9,12,27,3,25.9,24.7,3.6,40,57.3691627,30
23.1,12,28,4,18.2,50.45,7.2,170,68.01796928,30
19.8,12,29,5,18,54.21,3.6,170,78.04086212,30
17.1,12,30,6,19,55.29,3.6,90,86.81036724,30
19.8,12,31,7,20.1,50.84,14.8,230,93.7116619,30
19.2,1,1,1,11.9,87.55,8.09,180,98.22072885,30
19.2,1,2,2,18.4,56.02,7.2,110.33,99.98196585,30
21,1,3,3,23.7,35.15,3.6,30,98.86488612,30
20.1,1,4,4,18,54.28,9.4,137.5,94.98357896,30
17.1,1,5,5,20.9,45.37,11.2,187.25,88.6734462,30
22.2,1,6,6,17.3,54.76,7.2,90,80.4328837,30
18.9,1,7,7,15.4,65.15,3.6,190,70.84725382,30
22.2,1,8,1,17.9,55.84,7.2,150,60.5149248,30
19.2,1,9,2,18.2,47.69,7.2,93.33,49.99045154,30
19.8,1,10,3,18.9,54.55,7.2,290,39.75147822,30
24.9,1,11,4,19.3,41.42,11.2,210,30.18783099,30
18.9,1,12,5,18.6,30.88,9.4,106.67,21.60632112,30
17.1,1,13,6,17.7,49.98,7.2,90,14.24356728,30
24.9,1,14,7,15.8,38.72,7.6,93.75,8.280604816,30
21,1,15,1,5.4,83.92,8.09,100,3.855567721,30
22.2,1,16,2,17,49.72,7.2,106.67,1.072990675,30
22.5,1,17,3,15.2,53.21,3.6,335,0.009601084,30
24.6,1,18,4,17,57.13,7.2,130,0.716771495,30
21.9,1,19,5,18,61.66,7.2,76.67,3.219400956,30
18,1,20,6,18.1,58.52,7.2,90,7.510409207,30
18.3,1,21,7,17.8,41.97,10.8,210,13.53981279,30
20.1,1,22,1,16.7,39.54,3.6,210,21.19796897,30
23.1,1,23,2,20,48.43,7.2,153.33,30.29427166,30
27,1,24,3,19.6,53.75,7.2,110,40.5352427,30
18.9,1,25,4,15.7,69.4,7.6,102.5,51.50891057,30
23.4,1,26,5,18.4,59.15,7.2,130,62.68430856,30
22.8,1,27,6,19.3,59.93,7.2,90,73.43422092,30
18.6,1,28,7,22.4,55.03,7.2,105,83.08478274,30
22.5,1,29,1,16.3,67.84,24.1,99.67,90.98758078,30
21.6,1,30,2,15.9,34.97,7.6,96.67,96.60105009,30
23.7,1,31,3,15.5,40.16,7.2,85,99.56221416,30
25.5,2,1,4,15.9,66.41,3.6,150,99.73054503,30
27,2,2,5,20.7,56.58,7.2,120,97.19343677,30
25.8,2,3,6,19.4,66.17,3.6,90,92.23445207,30
21.3,2,4,7,27.5,19.49,3.6,290,85.2760778,30
19.5,2,5,1,26.9,27.13,3.6,270,76.81398588,30
22.8,2,6,2,22.7,45.07,10.8,163.33,67.35847051,30
24.9,2,7,3,19.6,46.47,13,335,57.39269065,30
23.1,2,8,4,20.7,51.68,7.4,113.5,47.35002316,30
23.1,2,9,5,15.6,82.58,3.6,140,37.60722039,30
24.3,2,10,6,16.9,67.48,11.2,145,28.48752068,30
22.5,2,11,7,21.3,46.05,3.7,160.5,20.26808667,30
26.1,2,12,1,22.1,37.88,14.8,214,13.18792134,30
18.9,2,13,2,18.4,61.57,7.2,80,7.454405845,30
24,2,14,3,23.5,47.6,7.2,123.33,3.247909971,30
18.9,2,15,4,23.3,43.24,3.6,146.67,0.724239823,30
21.6,2,16,5,22.5,50.87,3.6,180,0.014231622,30
21.9,2,17,6,23.7,46.84,9.4,87.5,1.219116635,30
25.8,2,18,7,22.9,40.09,7.2,260,4.39999722,30
21.3,2,19,1,19,53.99,7.2,240,9.560403559,30
22.5,2,20,2,23.7,37.71,7.2,185,16.62269621,30
20.7,2,21,3,23.8,31.95,13,150,25.401885,30
18.6,2,22,4,21.6,53.2,7.2,233.33,35.58355155,30
22.2,2,23,5,22.2,43.29,7.2,220,46.71473167,30
17.4,2,24,6,23,42.46,10.8,90,58.21631546,30
19.8,2,25,7,22.1,33.05,5.4,130,69.42170051,30
24.3,2,26,1,21.3,44.02,7.2,220,79.63940562,30
21.6,2,27,2,23.6,40.21,7.6,100,88.22926833,30
25.5,2,28,3,27.8,24.96,18.4,303.33,94.67606744,30
21.6,3,1,4,24.9,29.1,18.4,130.8,98.6438315,30
20.4,3,2,5,23.7,31.32,14.8,132.5,99.99941222,30
18.6,3,3,6,23.9,54.9,7.2,90,98.80303385,30
27.6,3,4,7,24.1,42.27,7.2,220,95.27268438,30
22.8,3,5,1,24.3,30.37,7.6,263,89.73490836,30
21.6,3,6,2,20.7,40.69,10.8,163.33,82.57526293,30
23.4,3,7,3,23.4,41.27,3.6,263.33,74.19820225,30
22.2,3,8,4,24,31.51,10.8,130,65.00072446,30
25.5,3,9,5,23.5,26.67,10.8,233.33,55.35914524,30
22.8,3,10,6,28.8,27.94,7.2,90,45.62536467,30
24.3,3,11,7,26.8,26.75,7.2,216.67,36.12827902,30
21.6,3,12,1,25,33.89,7.2,210,27.17692404,30
21.9,3,13,2,22.9,36.06,10.8,165,19.06346716,30
17.7,3,14,3,24.4,34.49,7.2,173.33,12.0653301,30
20.1,3,15,4,22.5,41.41,10.8,153.33,6.445994652,30
20.7,3,16,5,23.8,30.97,10.8,146.67,2.453469538,30
22.5,3,17,6,23.7,35.47,7.2,90,0.314502668,30
22.8,3,18,7,26.4,20.82,7.2,300,0.222173447,30
18.9,3,19,1,24,28.87,14.4,307,2.315186878,30
20.1,3,20,2,22.85,51.98,8.09,233,6.649351823,30
22.5,3,21,3,26.8,26.51,9.4,166.25,13.16510454,30
21,3,22,4,27.5,26.31,7.6,187.5,21.65856224,30
24.9,3,23,5,27,30.16,7.2,130,31.76589291,30
21,3,24,6,28,26.33,9.4,139.25,42.97013983,30
21.3,3,25,7,26.7,25.69,7.2,34,54.63524307,30
22.5,3,26,1,25.8,31.94,10.8,226.67,66.06469027,30
23.1,3,27,2,25.9,30.05,7.3,158,76.57452556,30
17.7,3,28,3,23.5,43.12,7.2,205,85.56552778,30
16.2,3,29,4,23.5,32.18,7.2,74,92.57942605,30
15,3,30,5,23.9,28.09,16.6,86.67,97.3290304,30
16.8,3,31,6,25.6,31.62,24.1,95,99.69993954,30
21,4,1,7,19.7,49.03,3.6,40,99.72893451,30
18.3,4,2,1,25.4,31.99,10.9,318.5,97.56877897,30
20.1,4,3,2,25.1,51.98,8.09,233,93.44998493,30
15.9,4,4,3,19.6,30.67,13,195,87.64780419,30
22.5,4,5,4,24.7,17.65,7.2,220,80.45881681,30
24,4,6,5,27.6,12.18,20.5,270,72.18765169,30
20.1,4,7,6,14.1,35.62,0,150,63.14173697,30
24.3,4,8,7,19.1,30.18,3.6,80,53.63096471,30
22.5,4,9,1,18.6,30.47,8.09,90,43.96952203,30
19.8,4,10,2,28.9,13.9,7.6,110,34.47820119,30
24,4,11,3,24.5,43.32,7.2,143.33,25.48642682,30
26.1,4,12,4,22.4,48.79,7.2,45,17.33339757,30
27,4,13,5,21.4,25.99,10.8,213.33,10.36697536,30
17.7,4,14,6,22.85,51.98,8.09,150,4.937693369,30
18.6,4,15,7,24.9,22.57,7.2,110,1.384389221,30
21.6,4,16,1,25.5,30.47,7.2,86.67,0.008528203,30
19.2,4,17,2,29.8,21.62,10.8,300,1.036941751,30
24.6,4,18,3,27.2,25.93,7.2,300,4.577280014,30
20.1,4,19,4,27.1,22.7,9.4,166.67,10.57558637,30
21.6,4,20,5,24.5,43.11,3.6,60,18.78868781,30
19.2,4,21,6,21.1,46.2,5.4,310,28.78320659,30
20.1,4,22,7,24.6,35.32,7.2,294,39.96706677,30
19.2,4,23,1,27.9,27.36,10.8,150,51.65003651,30
25.2,4,24,2,30.7,18.63,7.2,205,63.12084369,30
23.1,4,25,3,28.2,16.63,11.2,310,73.72362695,30
22.2,4,26,4,24,20.19,11,223,82.91780433,30
26.1,4,27,5,27.4,19,13,232.5,90.31178472,30
16.8,4,28,6,29.6,10.68,20.5,305,95.66920881,30
20.1,4,29,7,29.5,27.54,10.8,300,98.89332066,30
21.9,4,30,1,27.1,30.25,10.8,203.33,99.99870891,30
16.8,5,1,2,25.2,32.48,9.4,158.5,99.07982255,30
21.6,5,2,3,27.9,32.46,7.2,140,96.2833851,30
20.1,5,3,4,25.9,43.79,7.1,337.33,91.78853687,30
23.4,5,4,5,27.7,36.08,7.2,10,85.7954528,30
18.6,5,5,6,22.85,51.98,8.09,50,78.52106517,30
21.3,5,6,7,21.7,65.59,7.2,77.5,70.19962214,30
21.3,5,7,1,25.9,44.41,7.2,80,61.08597837,30
23.1,5,8,2,22,55.78,4,326,51.46027352,30
28.2,5,9,3,23.2,59.07,3.6,270,41.63335607,30
26.1,5,10,4,28.7,32.94,7.6,340,31.9523285,30
20.1,5,11,5,24.1,52.35,7.2,270,22.80459746,30
18.6,5,12,6,21.1,73.12,9.4,10,14.61703575,30
23.7,5,13,7,26.9,49.39,6.7,140,7.845183981,30
25.2,5,14,1,25,52.95,13,85.5,2.9472132,30
18.9,5,15,2,22.85,51.98,8.09,100,0.33996283,30
23.1,5,16,3,28.1,39.6,11.2,223.25,0.340167162,30
20.4,5,17,4,27.5,35.51,11.2,325,3.101596067,30
26.1,5,18,5,26.7,34.1,11.4,319.5,8.564936488,30
21,5,19,6,27,25.52,25.9,295,16.43788449,30
19.5,5,20,7,26.3,15.17,7.2,317.67,26.21605657,30
22.8,5,21,1,21.9,42.26,7.2,175,37.24287211,30
26.4,5,22,2,27.3,25.42,7.2,236.67,48.79395741,30
22.2,5,23,3,27.4,28.28,9.4,170,60.16473361,30
23.4,5,24,4,26.9,37.69,3.6,230,70.74134346,30
18.6,5,25,5,25.5,42.49,7.2,300,80.04314547,30
20.1,5,26,6,25.5,37.74,11.2,50,87.73514061,30
19.8,5,27,7,30.1,40.35,7.2,206.67,93.61663838,30
21,5,28,1,22.7,64.65,7.6,140,97.59617085,30
18.9,5,29,2,28,48.42,7.4,271.5,99.66241208,30
17.4,5,30,3,24.7,54.68,7.2,10,99.85821521,30
22.5,5,31,4,22.9,70.26,3.6,310,98.26152817,30
23.1,6,1,5,23.7,72.2,3.6,70,94.97407093,30
19.5,6,2,6,23.4,58.11,3.6,20,90.11680958,30
22.2,6,3,7,28.5,28.15,7.2,86.67,83.83053082,30
21,6,4,1,28.5,31.37,3.6,100,76.2799896,30
19.8,6,5,2,27.5,48.17,7.2,216.67,67.66076118,30
22.5,6,6,3,26.9,45.97,7.6,275,58.2085315,30
20.4,6,7,4,27.2,46.29,5.4,265,48.21052652,30
21.9,6,8,5,26.5,51.74,7.2,165,38.01767785,30
22.2,6,9,6,21.4,71.79,3.6,320,28.05392734,30
19.5,6,10,7,24.5,62.57,7.2,216.67,18.81643882,30
23.1,6,11,1,27.7,48.61,3.6,180,10.85885062,30
17.4,6,12,2,24.5,58.83,11.2,145,4.75099034,30
21.3,6,13,3,22.9,65.03,13,130,1.014139452,30
22.2,6,14,4,20.7,76.39,3.6,350,0.040511235,30
27.3,6,15,5,24.1,53.31,18.4,290,2.01566031,30
18.9,6,16,6,21.2,64.84,7.2,300,6.867486354,30
18.3,6,17,7,23.2,62.97,7.6,245,14.2607969,30
21.3,6,18,1,25.2,48.52,22.3,287.5,23.64238577,30
26.1,6,19,2,20.3,76.91,7.2,280,34.32443674,30
22.8,6,20,3,18.7,78.08,9.4,280,45.58224137,30
17.1,6,21,4,24.2,62.07,13,265,56.7409221,30
23.4,6,22,5,20.8,74.74,3.6,180,67.23404359,30
20.7,6,23,6,22.1,68.72,13,186.67,76.62912344,30
21,6,24,7,21.5,72.56,7.2,280.33,84.62524666,30
21.9,6,25,1,23.9,61.93,10.8,253.5,91.03316574,30
21.6,6,26,2,21.3,69.5,7.6,73.33,95.7485517,30
24.9,6,27,3,18.1,88.1,0,95,98.72636703,30
21.9,6,28,4,22.85,51.98,8.09,40,99.96076236,30
24.6,6,29,5,16.1,93.79,0,95,99.47187197,30
17.7,6,30,6,23.6,54.43,7.6,95,97.29900552,30
20.1,7,1,7,20.8,75.24,9.4,40,93.49903239,30
20.7,7,2,1,22.2,70.31,4,218.5,88.14894886,30
25.2,7,3,2,24.4,62.29,6.7,229.67,81.35227625,30
21.3,7,4,3,19.4,76.19,3.6,200,73.24955169,30
27,7,5,4,19.4,80.2,3.6,140,64.03320699,30
24.6,7,6,5,23.5,50.35,18.4,70,53.96612025,30
22.5,7,7,6,22.4,59.34,11.2,80,43.40085773,30
23.7,7,8,7,25.8,48.27,13,175,32.79342827,30
21.9,7,9,1,19.5,83.16,7.2,104.5,22.70240571,30
23.1,7,10,2,23.9,57.03,11.2,105,13.7635542,30
25.5,7,11,3,23.1,57.47,5.4,205,6.633857032,30
20.1,7,12,4,20.1,73.58,7.6,90.5,1.908033775,30
26.4,7,13,5,21,68.54,13,72.5,0.023052219,30
20.7,7,14,6,23.6,57.03,13,40,1.176096494,30
27.9,7,15,7,20.2,81.24,3.6,35,5.282275754,30
27.6,7,16,1,22,68,3.6,75,11.98721753,30
24.3,7,17,2,22.3,59.78,11.2,82,20.73084884,30
27.3,7,18,3,16.4,94.41,3.6,30,30.84154897,30
22.2,7,19,4,17.7,86.33,3.4,210,41.63276781,30
22.8,7,20,5,24,62.05,9.4,236.67,52.47899086,30
27.3,7,21,6,17.6,87.61,7.6,260,62.85989042,30
21.9,7,22,7,25.5,54.08,7.2,84,72.37367967,30
23.7,7,23,1,26.2,57.24,3.6,140,80.72831699,30
22.8,7,24,2,27.3,54.62,7.2,276.67,87.7212839,30
26.4,7,25,3,19.2,74.54,3.6,360,93.21680587,30
29.7,7,26,4,23,64.07,37.1,290,97.12596053,30
23.7,7,27,5,24.8,57.14,3.6,155,99.39192411,30
26.1,7,28,6,23.4,62.51,11.2,25,99.98052714,30
24,7,29,7,21.9,65.16,7.6,220,98.8754661,30
17.7,7,30,1,25.5,61.69,3.6,185,96.07766381,30
23.1,7,31,2,25.9,55.08,7.2,172,91.60892297,30
26.1,8,1,3,19.1,91.6,3.6,80,85.52065586,30
24.6,8,2,4,23.9,55.71,14.8,100,77.90859463,30
21.9,8,3,5,23.4,56.06,9.4,156.67,68.93354757,30
22.2,8,4,6,22.2,57.81,11.2,105,58.84619223,30
22.2,8,5,7,23.3,54.85,3.6,53.33,48.01069276,30
27.9,8,6,1,23.4,60.06,9.4,93.33,36.91838542,30
21.3,8,7,2,23,62.78,3.6,133.33,26.18058101,30
21,8,8,3,18.6,85.98,3.6,30,16.49098416,30
23.7,8,9,4,19.8,75.19,3.6,220,8.555092319,30
25.5,8,10,5,22.5,73.36,3.6,275,2.99560275,30
22.2,8,11,6,18.4,95.7,3.6,130,0.255098877,30
23.1,8,12,7,24.4,59.21,3.8,193.67,0.523430303,30
23.4,8,13,1,24.4,61.4,13,95,3.712144713,30
23.7,8,14,2,18.9,85.42,3.6,190,9.482902932,30
21.6,8,15,3,20.7,70.1,5.4,240,17.31832353,30
29.7,8,16,4,17.9,100,3.6,320,26.61138115,30
26.1,8,17,5,24,59.54,3.6,175,36.74832464,30
22.2,8,18,6,18,80.42,5.4,170,47.16833413,30
21.9,8,19,7,24.8,62.11,5.4,77.5,57.39480289,30
18.6,8,20,1,24.8,65.74,3.6,245,67.04248753,30
21.6,8,21,2,21,76.74,14.8,142.5,75.80919374,30
23.4,8,22,3,19.7,76.57,7.6,50,83.46062394,30
21.9,8,23,4,19.4,79.18,3.6,70,89.8145048,30
25.2,8,24,5,23.1,62.91,9.4,116.67,94.72713743,30
23.4,8,25,6,26.1,46.25,0,98,98.08332243,30
24,8,26,7,22.1,68.34,7.2,98.5,99.78962792,30
19.2,8,27,1,22.7,64.99,9.4,95,99.7710237,30
25.5,8,28,2,23.2,68.56,3.6,113.33,97.97152701,30
19.8,8,29,3,17.7,99.37,3.6,330,94.36014155,30
21.9,8,30,4,22.5,73.23,9.4,95,88.94350919,30
23.1,8,31,5,20.1,76.62,13,173,81.78592876,30
21.3,9,1,6,19.1,92.1,3.4,50,73.0354894,30
18.9,9,2,7,23.4,67.21,7.2,300,62.95208478,30
27,9,3,1,25.2,60.93,9.4,102.5,51.92961321,30
24.3,9,4,2,23,68,3.7,175.33,40.50204835,30
27,9,5,3,22.1,67.74,7.6,90,29.32319903,30
18.9,9,6,4,23.3,71.52,3.6,196.67,19.11459263,30
23.7,9,7,5,23.8,64.63,7.1,105.33,10.58516165,30
18.3,9,8,6,23.1,67.92,7.2,153.33,4.337628563,30
24.6,9,9,7,24,62.32,10.8,272.5,0.784523781,30
21.9,9,10,1,23,68.5,3.6,250,0.096601862,30
19.5,9,11,2,23.2,72.42,3.6,126.67,2.196734811,30
19.5,9,12,3,22.1,72.96,7.6,116.67,6.797250759,30
24.3,9,13,4,22.7,76.61,7.6,116.67,13.46542599,30
24.6,9,14,5,23.3,66.93,14.8,96,21.69623373,30
25.5,9,15,6,18.4,93.02,3.6,330,30.9745145,30
23.1,9,16,7,20.4,85.95,3.6,165,40.81703283,30
22.5,9,17,1,22.85,51.98,8.09,165,50.79357129,30
21.6,9,18,2,22.2,72.75,14.8,165,60.53190522,30
21.3,9,19,3,23.5,66.04,3.6,146.67,69.71333203,30
24.9,9,20,4,21.6,78.93,3.6,300,78.06440344,30
20.4,9,21,5,24.3,67.64,3.6,96.67,85.34830357,30
21,9,22,6,25.1,65.22,3.6,100,91.35734256,30
28.2,9,23,7,23.9,64.43,13,117.5,95.90703375,30
21.6,9,24,1,25.6,51.65,3.6,50,98.83225205,30
21,9,25,2,24.4,61.72,11.2,35,99.98662415,30
23.1,9,26,3,22.8,69.84,7.6,180,99.24697187,30
24,9,27,4,23.3,67.43,7.6,266.67,96.52474103,30
22.8,9,28,5,22.4,69.83,7.6,135,91.78548747,30
21.9,9,29,6,21.7,76.66,3.6,255,85.07549821,30
18.6,9,30,7,23.2,67.38,3.6,173.33,76.55168024,30
25.2,10,1,1,23,64.27,7.6,160,66.50760221,30
20.4,10,2,2,23.6,59.95,7.2,133.67,55.38620954,30
26.7,10,3,3,20.8,64.85,7.6,75,43.76977947,30
20.7,10,4,4,23.6,62.02,7.2,100,32.34138721,30
24.3,10,5,5,22.9,60.46,14.8,136,21.81952217,30
19.2,10,6,6,22.9,71.73,3.6,180,12.87653404,30
18.9,10,7,7,23.8,58,3.6,230,6.058602602,30
24.9,10,8,1,19.7,75.61,7.2,276.67,1.726211586,30
16.2,10,9,2,22,59.11,10.8,290,0.028313989,30
24.3,10,10,3,22,60.89,3.6,73.33,0.912752757,30
22.2,10,11,4,22.9,63.94,7.2,240,4.164808308,30
25.5,10,12,5,22.1,73.15,3.8,330.5,9.459453911,30
18,10,13,6,22.7,67.7,7.2,126.67,16.41275226,30
25.2,10,14,7,24.2,65.69,7.2,320,24.62242008,30
21.3,10,15,1,22.4,75.94,3.6,86.67,33.69385126,30
21,10,16,2,21.6,75.14,7.6,87.5,43.2530208,30
23.7,10,17,3,24.6,59.87,9.4,167.5,52.95030169,30
26.7,10,18,4,23,57.74,25.9,93.33,62.45940462,30
21,10,19,5,19.1,75.16,3.6,30,71.47439248,30
18.3,10,20,6,23.2,59.38,7.2,70,79.70622993,30
27,10,21,7,21,70.35,3.6,110,86.87949118,30
27.6,10,22,1,20.1,77.65,7.2,125,92.72997389,30
20.1,10,23,2,21.3,71.81,7.2,133.33,97.00478664,30
20.7,10,24,3,20.8,75.03,3.6,270,99.46734808,30
20.4,10,25,4,22.3,68.77,7.2,116.67,99.90992834,30
17.7,10,26,5,22.6,63.77,3.6,260,98.17533483,30
17.4,10,27,6,23,67.2,3.6,103.33,94.18694098,30
18.6,10,28,7,23.1,56.1,7.6,72.5,87.98285368,30
23.7,10,29,1,22.4,54.38,14.8,122,79.74656111,30
18.9,10,30,2,22.8,56.91,3.6,215,69.82429172,30
25.8,10,31,3,22.3,65.75,10.8,213.33,58.71996176,30
24.6,11,1,4,21.9,63,16.6,256,47.06274239,30
21.6,11,2,5,21.4,60.88,7.6,175,35.54932014,30
21.3,11,3,6,19.8,75.79,7.2,160,24.87066508,30
29.1,11,4,7,17,81.01,16.6,113.86,15.63848132,30
23.1,11,5,1,20.6,65.94,27.7,137.5,8.32700965,30
19.5,11,6,2,22.2,61.79,3.6,133.33,3.241051223,30
25.2,11,7,3,22.7,60.3,7.1,184.5,0.512996015,30
18.3,11,8,4,23.6,58.36,7.2,226.67,0.123663029,30
21.9,11,9,5,22.9,51.38,3.6,133.33,1.936837045,30
22.8,11,10,6,23.7,50.11,3.6,170,5.736661075,30
18.9,11,11,7,22.8,52.61,7.2,226,11.25971387,30
23.7,11,12,1,19.6,65.67,16.6,287.5,18.21778675,30
21.6,11,13,2,20.9,50.7,7.2,96.67,26.31120968,30
20.1,11,14,3,13.9,50,20.5,82.5,35.23492496,30
22.2,11,15,4,17.3,52.63,3.6,126.67,44.68013104,30
20.7,11,16,5,12.1,72.96,3.6,60,54.33369028,30
20.4,11,17,6,12.1,72.96,3.6,60,63.87645146,30
27,11,18,7,12.1,72.96,3.6,60,72.98100147,30
20.1,11,19,1,12.1,72.96,3.6,60,81.30961023,30
23.1,11,20,2,12.1,72.96,3.6,60,88.51420051,30
27.9,11,21,3,12.1,72.96,3.6,60,94.241461,30
26.7,11,22,4,12.1,72.96,3.6,60,98.14681362,30
25.5,11,23,5,22.6,45.51,7.2,176.67,99.91998116,30
25.5,11,24,6,22.8,41.98,10.8,285,99.32198763,30
22.2,11,25,7,22.2,34.87,20.5,268.2,96.22899588,30
32.4,11,26,1,18.7,49.95,3.6,45,90.67382692,30
24.9,11,27,2,19.8,55.46,3.6,40,82.87332306,30
27,11,28,3,15.5,93.07,7.2,150,73.23073706,30
21.6,11,29,4,15.5,79.4,7.6,72.5,62.30763854,30
22.5,11,30,5,17.9,67.17,3.6,70,50.7680926,30
21.6,12,1,6,17.5,70.53,3.6,95,39.30608065,30
20.1,12,2,7,17.8,71.84,3.6,260,28.57195247,30
21,12,3,1,19.5,55,3.6,40,19.11315531,30
27.6,12,4,2,19.9,68.63,7.2,230,11.33905497,30
22.8,12,5,3,21,60.88,3.6,255,5.51191111,30
27.3,12,6,4,21.3,61.08,13,167.5,1.759168376,30
30.6,12,7,5,21.4,64.59,11.2,315,0.098363786,30
24.9,12,8,6,18.7,71.96,13,290,0.465602341,30
30,12,9,7,21.2,54.95,3.6,260,2.740770912,30
38.1,12,10,1,19.1,54.27,7.2,143.33,6.765927819,30
30.9,12,11,2,18.9,61.18,3.6,126.67,12.35628393,30
30,12,12,3,19.7,61.05,20.5,222.5,19.30509631,30
28.8,12,13,4,18.7,60.34,29.5,299.67,27.38443325,30
22.5,12,14,5,14.2,39.51,7.2,65,36.34341612,30
19.5,12,15,6,10,33.36,7.6,55,45.90477816,30
23.1,12,16,7,21.7,28.47,9.4,270,55.76008496,30
24.3,12,17,1,17.6,58.31,3.6,243.33,65.56427349,30
25.2,12,18,2,18.9,59.59,14.8,160,74.93142837,30
27.6,12,19,3,18.3,49.03,18.4,157.5,83.43550684,30
25.2,12,20,4,17.1,38.25,22.3,140,90.62108393,30
30.6,12,21,5,15.9,26.96,3.6,196.67,96.02889025,30
25.2,12,22,6,17.6,33.91,3.6,170,99.23801555,30
25.5,12,23,7,13.1,54.4,3.6,210,99.92119987,30
24.9,12,24,1,16.1,38.9,7.6,143.33,97.90315559,30
15.6,12,25,2,18.2,50.66,5.4,226.67,93.20714308,30
18,12,26,3,21.8,44.42,38.9,245,86.07492929,30
21.3,12,27,4,16.8,60.47,16.6,224.33,76.95103662,30
23.7,12,28,5,16.2,62.65,7.6,215,66.43228282,30
21.3,12,29,6,17.8,52.61,16.6,306.67,55.19404087,30
19.5,12,30,7,16.4,51.91,27.7,310,43.91098201,30
21,12,31,1,14.4,65.66,5.4,305,33.18985441,30
16.2,1,1,2,18.8,44.83,13,360,23.52585589,30
20.1,1,2,3,16.6,67.82,3.6,185,15.28561754,30
25.8,1,3,4,19,54.55,7.2,266.67,8.712399582,30
23.1,1,4,5,19.1,56.34,3.6,120,3.94507466,30
25.5,1,5,6,19.9,57.44,3.6,125,1.042094604,30
26.7,1,6,7,17.5,67.76,6.7,295,0.003743958,30
23.4,1,7,1,19.7,56.76,3.6,210,0.789001933,30
22.8,1,8,2,25.2,22.27,3.6,150,3.326022083,30
24,1,9,3,13.4,50.2,7.2,75,7.516945094,30
27.6,1,10,4,19.2,48.74,16.6,265,13.23836579,30
21.9,1,11,5,19.6,68.28,7.2,260,20.33853092,30
21.9,1,12,6,18.5,68.83,3.6,256.67,28.63172577,30
21,1,13,7,23.4,46.46,3.6,110,37.88989221,30
25.8,1,14,1,18.6,65.34,7.2,116.67,47.83183894,30
22.2,1,15,2,17.6,78.25,3.6,203.33,58.11173894,30
20.1,1,16,3,19.2,66.5,3.6,205,68.31078202,30
20.7,1,17,4,16.9,75.4,3.6,140,77.93806307,30
18.6,1,18,5,18.6,66.92,3.6,100,86.44768067,30
20.7,1,19,6,21.1,44.01,7.6,243.33,93.27711558,30
20.7,1,20,7,18,46.1,7.2,95,97.90652706,30
22.8,1,21,1,20.5,42.76,9.4,197.5,99.93063334,30
22.5,1,22,2,20.2,55.31,10.8,235,99.12732921,30
19.8,1,23,3,21.6,47.51,10.8,306.67,95.50409567,30
21,1,24,4,19,50.01,7.2,170,89.30726119,30
21.9,1,25,5,19.6,50.71,7.2,130,80.98965079,30
19.2,1,26,6,20.6,43.19,10.8,290,71.14493503,30
21.6,1,27,7,17.4,29.15,7.2,56.67,60.42647164,30
23.4,1,28,1,16.7,39.31,7.2,185,49.47077027,30
18.3,1,29,2,17.9,44.68,3.6,330,38.84082995,30
22.5,1,30,3,20,33.06,22.3,253.33,28.99575221,30
19.5,1,31,4,17.8,51.66,3.6,160,20.28450252,30
23.7,2,1,5,18.6,53.77,10.8,185,12.95643626,30
20.4,2,2,6,21.9,33.96,14.8,137.5,7.179905583,30
23.4,2,3,7,24,27.25,7.2,185,3.061854233,30
23.4,2,4,1,22.1,34.3,3.6,170,0.664111416,30
19.5,2,5,2,21.6,43.03,3.6,143.33,0.014726127,30
24,2,6,3,24,40.02,20.5,156.67,1.114392855,30
24.3,2,7,4,21,46.62,3.6,80,3.938654432,30
